time,pos,angle,velocity,angular
1.5500000000000012,1.2432079772626226,-0.12407551277162225,0.1199640739517088,0.06891807253707737
1.5600000000000012,1.2443422979991552,-0.12337633489494795,0.10690033980909874,0.07094414284610936
1.5700000000000012,1.2453466755649631,-0.1226576992983104,0.09397540688775997,0.07281044756570308
1.5800000000000012,1.2462224822979369,-0.12192114500999132,0.08118614230732302,0.07452864745319883
1.5900000000000012,1.2469710599288522,-0.1211680978982568,0.06852955738370047,0.07610971853285896
1.6000000000000012,1.2475937210336616,-0.12039987741219818,0.05600280970275122,0.07756397310686562
1.6100000000000012,1.248091750499891,-0.11961770310493439,0.04360320386751677,0.07890108228225755
1.6200000000000012,1.2484664069947478,-0.11882270092575833,0.03132819109303521,0.08013009966431414
1.6300000000000012,1.248718924424209,-0.11801590927112594,0.019175367807067252,0.08125948590586674
1.6400000000000012,1.2488505133738637,-0.11719828478729902,0.007142473400324785,0.08229713383808238
1.6500000000000012,1.2488623625236577,-0.11637070792003293,-0.004772612743881367,0.08325039394119321
1.6600000000000013,1.2487556400299193,-0.11553398820897279,-0.016571874823221387,0.08412609994341844
1.6700000000000013,1.2485314948691626,-0.11468886932639169,-0.028257164687694566,0.08493059436406529
1.6800000000000013,1.2481910581391622,-0.11383603386163467,-0.03983020631396771,0.08566975384128227
1.6900000000000013,1.2477354443136957,-0.11297610785409186,-0.05129260059811075,0.08634901410792523
1.7000000000000013,1.2471657524481445,-0.11210966507881029,-0.06264583039127,0.08697339449923243
1.7100000000000013,1.2464830673338598,-0.11123723108991015,-0.07389126571134949,0.08754752189458045
1.7200000000000013,1.2456884605998277,-0.11035928702786649,-0.0850301690716364,0.08807565401242075
1.7300000000000013,1.2447829917607256,-0.10947627319745325,-0.09606370087436937,0.08856170199227986
1.7400000000000013,1.2437677092109458,-0.10858859242374777,-0.10699292482384429,0.08900925221127293
1.7500000000000013,1.2426436511645893,-0.10769661319403692,-0.1178188133195852,0.08942158729449212
1.7600000000000013,1.2414118465417983,-0.10680067259385265,-0.1285422527956385,0.08980170628953923
1.7700000000000014,1.2400733158021124,-0.10590107904557591,-0.13916404897679296,0.09015234398447813
1.7800000000000014,1.2386290717258022,-0.1049981148582522,-0.14968493202719546,0.09047598935729546
1.7900000000000014,1.2370801201443578,-0.10409203859731367,-0.16010556157074562,0.09077490315198068
